customer_id,age,price,quantity,gender,payment_method,category,shopping_mall,invoice_date
C108825,32.0,20.92,4.0,Female,Debit Card,Food & Beverage,Emaar Square Mall,18/11/2021
C108827,32.0,10.46,2.0,Female,Credit Card,Food & Beverage,Mall of Istanbul,12/2/2021
C108828,37.0,600.16,2.0,Male,Credit Card,Clothing,Metrocity,21/03/2021
C108829,47.0,15.69,3.0,Female,Cash,Food & Beverage,Viaport Outlet,20/04/2021
C108834,44.0,1200.32,4.0,Male,Cash,Clothing,Kanyon,8/8/2021
C108843,45.0,81.32,2.0,Female,Credit Card,Cosmetics,Viaport Outlet,12/4/2021
C108844,62.0,75.75,5.0,Male,Cash,Books,Cevahir AVM,29/08/2021
C108849,27.0,600.16,2.0,Female,Debit Card,Clothing,Kanyon,8/11/2022
C108851,38.0,1200.34,2.0,Male,Credit Card,Shoes,Metrocity,22/04/2022
C108852,37.0,81.32,2.0,Male,Debit Card,Cosmetics,Cevahir AVM,7/1/2021
C108855,29.0,15.15,1.0,Female,Credit Card,Books,Mall of Istanbul,6/4/2022
C108856,39.0,300.08,1.0,Female,Debit Card,Clothing,Kanyon,7/5/2022
C108858,55.0,1500.4,5.0,Female,Credit Card,Clothing,Istinye Park,9/6/2022
C108860,42.0,1500.4,5.0,Female,Debit Card,Clothing,Istinye Park,17/05/2022
C108861,56.0,58.65,5.0,Female,Cash,Souvenir,Mall of Istanbul,24/08/2021
C108862,51.0,600.16,2.0,Female,Debit Card,Clothing,Metrocity,13/05/2021
C108864,52.0,40.66,1.0,Male,Debit Card,Cosmetics,Kanyon,28/01/2021
C108872,41.0,162.64,4.0,Male,Debit Card,Cosmetics,Kanyon,17/03/2021
C108873,18.0,600.16,2.0,Female,Cash,Clothing,Emaar Square Mall,29/10/2021
C108876,36.0,600.16,2.0,Male,Credit Card,Clothing,Zorlu Center,25/02/2021
C108882,58.0,1200.32,4.0,Female,Debit Card,Clothing,Kanyon,18/01/2022
C108885,23.0,162.64,4.0,Female,Debit Card,Cosmetics,Metrocity,19/07/2021
C108888,42.0,300.08,1.0,Female,Credit Card,Clothing,Mall of Istanbul,3/9/2022
C108894,41.0,40.66,1.0,Female,Debit Card,Cosmetics,Zorlu Center,10/12/2022
C108902,33.0,5250.0,5.0,Male,Debit Card,Technology,Metropol AVM,28/08/2021
C108914,46.0,900.24,3.0,Male,Cash,Clothing,Mall of Istanbul,14/09/2021
C108920,65.0,1500.4,5.0,Female,Cash,Clothing,Kanyon,7/1/2021
C108927,65.0,600.16,2.0,Male,Credit Card,Clothing,Metrocity,13/07/2022
C108930,33.0,45.45,3.0,Female,Debit Card,Books,Kanyon,4/1/2022
C108931,18.0,1200.32,4.0,Male,Cash,Clothing,Kanyon,27/07/2022
C108933,42.0,58.65,5.0,Female,Cash,Souvenir,Emaar Square Mall,10/12/2022
C108934,56.0,162.64,4.0,Female,Credit Card,Cosmetics,Metropol AVM,16/08/2022
C108938,43.0,900.24,3.0,Male,Cash,Clothing,Metrocity,13/07/2022
C108942,68.0,162.64,4.0,Female,Cash,Cosmetics,Kanyon,16/07/2021
C108945,47.0,1500.4,5.0,Male,Debit Card,Clothing,Metrocity,25/03/2021
C108946,22.0,60.6,4.0,Female,Cash,Books,Metropol AVM,17/03/2022
C108948,65.0,10.46,2.0,Female,Debit Card,Food & Beverage,Metrocity,27/08/2022
C108951,32.0,203.3,5.0,Female,Credit Card,Cosmetics,Istinye Park,29/04/2022
C108952,64.0,179.2,5.0,Female,Credit Card,Toys,Metrocity,16/11/2022
C108956,45.0,143.36,4.0,Male,Credit Card,Toys,Kanyon,10/8/2022
C108959,30.0,600.16,2.0,Female,Cash,Clothing,Istinye Park,30/11/2021
C108961,65.0,300.08,1.0,Male,Cash,Clothing,Zorlu Center,1/3/2022
C108963,63.0,600.16,2.0,Male,Cash,Clothing,Forum Istanbul,13/10/2022
C108964,42.0,2400.68,4.0,Male,Cash,Shoes,Metrocity,11/2/2023
C108971,28.0,900.24,3.0,Male,Debit Card,Clothing,Forum Istanbul,24/11/2022
C108981,25.0,2400.68,4.0,Male,Debit Card,Shoes,Mall of Istanbul,21/02/2023
C108982,37.0,1200.32,4.0,Female,Cash,Clothing,Metrocity,11/6/2021
C108984,39.0,45.45,3.0,Male,Debit Card,Books,Metrocity,1/6/2021
C108986,58.0,143.36,4.0,Female,Credit Card,Toys,Viaport Outlet,29/03/2021
C108988,40.0,600.16,2.0,Female,Cash,Clothing,Kanyon,2/10/2021
C108993,31.0,1500.4,5.0,Female,Cash,Clothing,Mall of Istanbul,1/7/2022
C108996,39.0,2100.0,2.0,Female,Cash,Technology,Mall of Istanbul,1/2/2022
C109006,44.0,600.16,2.0,Female,Cash,Clothing,Metropol AVM,16/07/2022
C109016,20.0,4200.0,4.0,Female,Credit Card,Technology,Istinye Park,7/3/2022
C109018,26.0,3000.85,5.0,Female,Cash,Shoes,Viaport Outlet,25/02/2021
C109019,41.0,203.3,5.0,Male,Cash,Cosmetics,Zorlu Center,19/11/2022
C109022,27.0,600.16,2.0,Male,Credit Card,Clothing,Viaport Outlet,15/11/2021
C109025,26.0,10.46,2.0,Female,Cash,Food & Beverage,Metropol AVM,18/09/2021
C109027,46.0,15.69,3.0,Female,Cash,Food & Beverage,Mall of Istanbul,23/10/2022
C109031,24.0,81.32,2.0,Female,Cash,Cosmetics,Emaar Square Mall,6/9/2021
C109033,26.0,81.32,2.0,Female,Cash,Cosmetics,Cevahir AVM,26/08/2021
C109038,35.0,30.3,2.0,Female,Credit Card,Books,Mall of Istanbul,7/11/2021
C109041,32.0,1050.0,1.0,Female,Credit Card,Technology,Istinye Park,23/08/2022
C109042,62.0,20.92,4.0,Female,Cash,Food & Beverage,Mall of Istanbul,2/7/2022
C109043,57.0,600.16,2.0,Male,Cash,Clothing,Mall of Istanbul,6/2/2022
C109051,30.0,40.66,1.0,Male,Cash,Cosmetics,Metrocity,7/11/2021
C109058,44.0,143.36,4.0,Male,Cash,Toys,Mall of Istanbul,12/7/2022
C109079,45.0,600.17,1.0,Female,Credit Card,Shoes,Kanyon,19/02/2023
C109080,47.0,121.98,3.0,Male,Debit Card,Cosmetics,Istinye Park,23/09/2021
C109083,68.0,900.24,3.0,Female,Debit Card,Clothing,Metrocity,15/10/2022
C109085,42.0,2400.68,4.0,Male,Cash,Shoes,Mall of Istanbul,17/02/2021
C109086,37.0,162.64,4.0,Female,Cash,Cosmetics,Metropol AVM,18/05/2022
C109087,69.0,15.69,3.0,Female,Credit Card,Food & Beverage,Kanyon,28/04/2022
C109090,67.0,300.08,1.0,Female,Debit Card,Clothing,Mall of Istanbul,21/05/2022
C109091,61.0,107.52,3.0,Male,Cash,Toys,Metrocity,4/10/2021
C109092,34.0,600.16,2.0,Female,Credit Card,Clothing,Mall of Istanbul,18/04/2021
C109093,37.0,121.98,3.0,Male,Cash,Cosmetics,Metrocity,2/12/2021
C109095,60.0,1200.34,2.0,Female,Credit Card,Shoes,Mall of Istanbul,3/12/2022
C109097,55.0,900.24,3.0,Female,Cash,Clothing,Mall of Istanbul,14/03/2021
C109099,60.0,162.64,4.0,Female,Cash,Cosmetics,Mall of Istanbul,18/03/2022
C109100,38.0,600.16,2.0,Female,Credit Card,Clothing,Zorlu Center,8/5/2022
C109101,45.0,1200.32,4.0,Female,Cash,Clothing,Kanyon,8/12/2021
C109102,43.0,1200.32,4.0,Male,Cash,Clothing,Kanyon,5/4/2022
C109110,40.0,1500.4,5.0,Female,Credit Card,Clothing,Metrocity,14/07/2022
C109116,50.0,1200.34,2.0,Female,Cash,Shoes,Zorlu Center,6/1/2023
C109118,43.0,15.69,3.0,Female,Cash,Food & Beverage,Mall of Istanbul,16/11/2021
C109119,38.0,900.24,3.0,Male,Credit Card,Clothing,Metropol AVM,14/06/2021
C109124,25.0,15.69,3.0,Female,Credit Card,Food & Beverage,Forum Istanbul,5/9/2022
C109130,43.0,1200.32,4.0,Female,Credit Card,Clothing,Cevahir AVM,26/10/2021
C109131,49.0,1050.0,1.0,Male,Debit Card,Technology,Metropol AVM,3/10/2022
C109140,48.0,40.66,1.0,Male,Cash,Cosmetics,Kanyon,30/03/2022
C109143,37.0,1200.32,4.0,Female,Cash,Clothing,Mall of Istanbul,11/5/2022
C109145,32.0,600.16,2.0,Female,Credit Card,Clothing,Metropol AVM,6/9/2021
C109148,64.0,600.17,1.0,Male,Cash,Shoes,Metrocity,2/3/2022
C109149,51.0,10.46,2.0,Female,Cash,Food & Beverage,Metrocity,25/12/2021
C109158,35.0,600.17,1.0,Female,Debit Card,Shoes,Istinye Park,14/07/2021
C109167,26.0,2400.68,4.0,Male,Cash,Shoes,Kanyon,27/12/2022
C109171,47.0,179.2,5.0,Female,Credit Card,Toys,Metropol AVM,23/01/2021
C109173,34.0,300.08,1.0,Male,Cash,Clothing,Istinye Park,4/12/2021
C109175,18.0,107.52,3.0,Male,Cash,Toys,Metropol AVM,13/08/2022
C109177,64.0,203.3,5.0,Male,Cash,Cosmetics,Cevahir AVM,26/05/2022
C109179,23.0,81.32,2.0,Female,Cash,Cosmetics,Metrocity,28/02/2023
C109182,57.0,179.2,5.0,Male,Credit Card,Toys,Metrocity,18/02/2023
C109185,54.0,900.24,3.0,Male,Cash,Clothing,Forum Istanbul,17/10/2022
C109187,32.0,900.24,3.0,Female,Cash,Clothing,Metrocity,5/1/2023
C109197,68.0,300.08,1.0,Female,Cash,Clothing,Forum Istanbul,29/12/2022
C109198,45.0,5250.0,5.0,Male,Credit Card,Technology,Metropol AVM,10/8/2021
C109201,23.0,3000.85,5.0,Female,Credit Card,Shoes,Metrocity,26/10/2022
C109207,50.0,35.84,1.0,Male,Cash,Toys,Mall of Istanbul,10/11/2022
C109210,36.0,121.98,3.0,Male,Cash,Cosmetics,Mall of Istanbul,14/02/2023
C109214,66.0,121.98,3.0,Female,Credit Card,Cosmetics,Metropol AVM,3/7/2022
C109220,65.0,600.16,2.0,Male,Credit Card,Clothing,Metrocity,8/12/2021
C109226,40.0,30.3,2.0,Female,Cash,Books,Kanyon,12/10/2022
C109228,45.0,600.16,2.0,Male,Credit Card,Clothing,Metrocity,14/01/2021
C109229,46.0,600.16,2.0,Female,Cash,Clothing,Forum Istanbul,4/6/2021
C109230,63.0,3000.85,5.0,Female,Cash,Shoes,Cevahir AVM,12/5/2022
C109231,48.0,2400.68,4.0,Female,Cash,Shoes,Zorlu Center,20/12/2022
C109237,41.0,1200.32,4.0,Male,Debit Card,Clothing,Kanyon,10/5/2021
C109240,51.0,20.92,4.0,Female,Credit Card,Food & Beverage,Metropol AVM,2/7/2021
C109241,56.0,58.65,5.0,Female,Debit Card,Souvenir,Mall of Istanbul,14/01/2021
C109245,24.0,15.69,3.0,Male,Credit Card,Food & Beverage,Kanyon,17/09/2022
C109251,25.0,3150.0,3.0,Female,Cash,Technology,Kanyon,26/09/2021
C109254,66.0,900.24,3.0,Male,Credit Card,Clothing,Kanyon,19/02/2021
C109256,57.0,40.66,1.0,Male,Debit Card,Cosmetics,Metrocity,31/01/2022
C109260,44.0,1500.4,5.0,Female,Credit Card,Clothing,Metrocity,6/9/2022
C109262,68.0,26.15,5.0,Male,Debit Card,Food & Beverage,Kanyon,9/8/2021
C109264,21.0,900.24,3.0,Female,Debit Card,Clothing,Metropol AVM,14/02/2023
C109270,36.0,1200.32,4.0,Female,Debit Card,Clothing,Metropol AVM,12/8/2022
C109271,36.0,1500.4,5.0,Female,Credit Card,Clothing,Zorlu Center,16/09/2021
C109275,50.0,1500.4,5.0,Female,Credit Card,Clothing,Cevahir AVM,6/7/2022
C109276,31.0,20.92,4.0,Male,Credit Card,Food & Beverage,Kanyon,29/01/2023
C109283,20.0,900.24,3.0,Female,Cash,Clothing,Viaport Outlet,27/04/2021
C109290,28.0,35.84,1.0,Female,Credit Card,Toys,Mall of Istanbul,3/4/2021
C109293,20.0,1200.32,4.0,Male,Debit Card,Clothing,Mall of Istanbul,15/02/2023
C109294,26.0,40.66,1.0,Male,Credit Card,Cosmetics,Mall of Istanbul,25/02/2023
C109296,33.0,1500.4,5.0,Male,Credit Card,Clothing,Metrocity,5/5/2021
C109297,49.0,300.08,1.0,Male,Credit Card,Clothing,Kanyon,12/9/2021
C109302,35.0,179.2,5.0,Female,Cash,Toys,Metrocity,13/01/2021
C109303,34.0,3150.0,3.0,Female,Debit Card,Technology,Kanyon,17/12/2022
C109304,36.0,162.64,4.0,Male,Cash,Cosmetics,Forum Istanbul,25/08/2021
C109307,36.0,1800.51,3.0,Male,Debit Card,Shoes,Metropol AVM,10/1/2022
C109310,53.0,600.16,2.0,Male,Cash,Clothing,Kanyon,26/12/2021
C109312,31.0,900.24,3.0,Female,Credit Card,Clothing,Cevahir AVM,1/12/2021
C109314,18.0,5.23,1.0,Male,Cash,Food & Beverage,Metrocity,25/12/2021
C109317,48.0,1200.32,4.0,Female,Cash,Clothing,Metropol AVM,13/02/2023
C109318,69.0,26.15,5.0,Male,Debit Card,Food & Beverage,Istinye Park,9/7/2021
C109321,55.0,15.69,3.0,Female,Debit Card,Food & Beverage,Kanyon,31/07/2022
C109322,66.0,179.2,5.0,Female,Credit Card,Toys,Metropol AVM,25/11/2021
C109323,44.0,40.66,1.0,Female,Cash,Cosmetics,Metropol AVM,20/02/2023
C109325,19.0,71.68,2.0,Male,Cash,Toys,Emaar Square Mall,11/2/2021
C109328,52.0,143.36,4.0,Male,Debit Card,Toys,Mall of Istanbul,12/10/2022
C109331,27.0,81.32,2.0,Female,Debit Card,Cosmetics,Metrocity,2/1/2023
C109332,39.0,203.3,5.0,Female,Cash,Cosmetics,Metrocity,29/10/2021
C109354,23.0,600.16,2.0,Male,Cash,Clothing,Zorlu Center,20/02/2023
C109355,58.0,1800.51,3.0,Male,Credit Card,Shoes,Zorlu Center,7/6/2021
C109357,20.0,600.17,1.0,Female,Cash,Shoes,Istinye Park,1/8/2022
C109358,48.0,600.16,2.0,Female,Credit Card,Clothing,Kanyon,6/2/2021
C109361,58.0,300.08,1.0,Male,Cash,Clothing,Emaar Square Mall,23/02/2022
C109363,69.0,300.08,1.0,Female,Credit Card,Clothing,Kanyon,24/08/2021
C109364,64.0,900.24,3.0,Female,Debit Card,Clothing,Zorlu Center,26/03/2021
C109369,45.0,600.16,2.0,Male,Cash,Clothing,Metrocity,2/5/2021
C109370,59.0,26.15,5.0,Female,Credit Card,Food & Beverage,Metropol AVM,26/01/2023
C109372,39.0,600.16,2.0,Female,Credit Card,Clothing,Metropol AVM,9/5/2022
C109375,47.0,26.15,5.0,Male,Credit Card,Food & Beverage,Metrocity,10/1/2021
C109378,29.0,179.2,5.0,Female,Cash,Toys,Mall of Istanbul,25/10/2022
C109382,65.0,107.52,3.0,Female,Credit Card,Toys,Zorlu Center,9/10/2021
C109386,52.0,107.52,3.0,Male,Cash,Toys,Emaar Square Mall,23/01/2021
C109387,44.0,40.66,1.0,Female,Cash,Cosmetics,Cevahir AVM,7/6/2021
C109390,50.0,45.45,3.0,Female,Cash,Books,Kanyon,9/5/2022
C109391,60.0,30.3,2.0,Female,Cash,Books,Emaar Square Mall,14/04/2021
C109394,61.0,300.08,1.0,Female,Cash,Clothing,Metrocity,28/05/2021
C109398,34.0,30.3,2.0,Female,Cash,Books,Kanyon,1/2/2023
C109402,34.0,179.2,5.0,Female,Debit Card,Toys,Metropol AVM,6/4/2021
C109409,24.0,600.16,2.0,Female,Cash,Clothing,Metropol AVM,9/1/2023
C109415,48.0,900.24,3.0,Male,Cash,Clothing,Metropol AVM,4/3/2022
C109416,27.0,1500.4,5.0,Male,Cash,Clothing,Metrocity,2/2/2022
C109418,29.0,26.15,5.0,Male,Debit Card,Food & Beverage,Mall of Istanbul,10/3/2022
C109420,43.0,35.84,1.0,Female,Credit Card,Toys,Kanyon,24/05/2022
C109428,53.0,1500.4,5.0,Male,Cash,Clothing,Mall of Istanbul,5/2/2021
C109430,41.0,600.16,2.0,Female,Cash,Clothing,Forum Istanbul,8/4/2021
C109439,61.0,143.36,4.0,Female,Cash,Toys,Mall of Istanbul,2/5/2021
C109443,62.0,3000.85,5.0,Female,Cash,Shoes,Mall of Istanbul,22/09/2022
C109444,50.0,26.15,5.0,Male,Cash,Food & Beverage,Zorlu Center,13/10/2022
C109446,41.0,121.98,3.0,Male,Credit Card,Cosmetics,Forum Istanbul,2/7/2022
C109450,22.0,3000.85,5.0,Male,Debit Card,Shoes,Mall of Istanbul,3/2/2022
C109455,19.0,5250.0,5.0,Female,Cash,Technology,Metrocity,3/1/2021
C109457,68.0,23.46,2.0,Female,Credit Card,Souvenir,Kanyon,14/09/2021
C109460,23.0,58.65,5.0,Male,Credit Card,Souvenir,Cevahir AVM,8/2/2022
C109461,32.0,58.65,5.0,Female,Debit Card,Souvenir,Zorlu Center,4/10/2021
C109463,21.0,60.6,4.0,Male,Debit Card,Books,Istinye Park,10/12/2021
C109465,43.0,5.23,1.0,Female,Cash,Food & Beverage,Metrocity,1/4/2022
C109467,49.0,5.23,1.0,Female,Cash,Food & Beverage,Kanyon,9/2/2023
C109469,58.0,81.32,2.0,Female,Debit Card,Cosmetics,Viaport Outlet,27/11/2022
C109472,59.0,600.17,1.0,Male,Cash,Shoes,Zorlu Center,25/02/2022
C109476,51.0,30.3,2.0,Female,Credit Card,Books,Viaport Outlet,22/07/2021
C109478,19.0,58.65,5.0,Male,Credit Card,Souvenir,Cevahir AVM,16/03/2022
C109482,33.0,10.46,2.0,Female,Debit Card,Food & Beverage,Metropol AVM,2/6/2022
C109484,50.0,81.32,2.0,Male,Cash,Cosmetics,Kanyon,8/6/2021
C109487,28.0,600.16,2.0,Male,Cash,Clothing,Emaar Square Mall,2/4/2021
C109488,36.0,203.3,5.0,Female,Cash,Cosmetics,Metrocity,13/01/2021
C109489,23.0,15.69,3.0,Male,Credit Card,Food & Beverage,Kanyon,17/01/2023
C109491,38.0,3000.85,5.0,Female,Debit Card,Shoes,Kanyon,19/03/2022
C109496,18.0,1200.32,4.0,Female,Cash,Clothing,Kanyon,12/1/2021
C109499,65.0,179.2,5.0,Male,Credit Card,Toys,Istinye Park,20/03/2021
C109500,57.0,143.36,4.0,Female,Debit Card,Toys,Mall of Istanbul,3/11/2022
C109506,18.0,203.3,5.0,Female,Cash,Cosmetics,Kanyon,20/08/2021
C109507,34.0,5.23,1.0,Female,Cash,Food & Beverage,Zorlu Center,4/6/2021
C109509,60.0,81.32,2.0,Female,Cash,Cosmetics,Metropol AVM,1/3/2021
C109515,37.0,71.68,2.0,Female,Cash,Toys,Metrocity,6/9/2022
C109516,69.0,26.15,5.0,Female,Credit Card,Food & Beverage,Kanyon,14/05/2022
C109518,26.0,40.66,1.0,Female,Credit Card,Cosmetics,Istinye Park,7/9/2021
C109519,45.0,1200.32,4.0,Female,Cash,Clothing,Metropol AVM,29/05/2022
C109522,44.0,162.64,4.0,Female,Credit Card,Cosmetics,Emaar Square Mall,8/4/2022
C109524,50.0,300.08,1.0,Female,Debit Card,Clothing,Mall of Istanbul,11/5/2021
C109528,39.0,15.69,3.0,Female,Cash,Food & Beverage,Metropol AVM,17/09/2021
C109529,32.0,2400.68,4.0,Female,Debit Card,Shoes,Metrocity,27/08/2021
C109530,24.0,71.68,2.0,Female,Credit Card,Toys,Zorlu Center,28/02/2021
C109531,39.0,1200.32,4.0,Male,Cash,Clothing,Viaport Outlet,31/07/2021
C109532,31.0,900.24,3.0,Female,Credit Card,Clothing,Forum Istanbul,21/04/2021
C109533,40.0,1200.32,4.0,Female,Credit Card,Clothing,Metrocity,16/05/2022
C109538,28.0,1200.32,4.0,Female,Debit Card,Clothing,Mall of Istanbul,8/8/2021
C109539,41.0,71.68,2.0,Female,Credit Card,Toys,Mall of Istanbul,23/04/2022
C109540,60.0,1500.4,5.0,Male,Cash,Clothing,Kanyon,8/12/2022
C109541,28.0,900.24,3.0,Female,Cash,Clothing,Metrocity,29/10/2021
C109543,21.0,5.23,1.0,Female,Debit Card,Food & Beverage,Forum Istanbul,8/11/2022
C109544,49.0,107.52,3.0,Male,Debit Card,Toys,Istinye Park,26/07/2022
C109549,57.0,23.46,2.0,Female,Cash,Souvenir,Mall of Istanbul,12/2/2021
C109551,44.0,143.36,4.0,Male,Debit Card,Toys,Istinye Park,25/12/2021
C109553,27.0,11.73,1.0,Female,Cash,Souvenir,Metrocity,5/11/2021
C109562,34.0,81.32,2.0,Female,Debit Card,Cosmetics,Kanyon,11/11/2021
C109563,45.0,45.45,3.0,Male,Debit Card,Books,Zorlu Center,27/04/2021
C109565,41.0,10.46,2.0,Male,Debit Card,Food & Beverage,Metrocity,17/07/2021
C109566,65.0,900.24,3.0,Female,Cash,Clothing,Mall of Istanbul,7/5/2022
C109568,49.0,75.75,5.0,Male,Cash,Books,Mall of Istanbul,4/12/2021
C109573,21.0,20.92,4.0,Male,Credit Card,Food & Beverage,Metrocity,10/2/2022
C109575,58.0,1800.51,3.0,Female,Credit Card,Shoes,Mall of Istanbul,2/8/2021
C109582,33.0,2100.0,2.0,Female,Cash,Technology,Metropol AVM,12/11/2022
C109587,32.0,15.69,3.0,Male,Credit Card,Food & Beverage,Kanyon,5/9/2022
C109593,66.0,300.08,1.0,Female,Cash,Clothing,Metrocity,7/1/2023
C109594,40.0,60.6,4.0,Male,Cash,Books,Kanyon,5/1/2023
C109597,68.0,3000.85,5.0,Male,Credit Card,Shoes,Kanyon,16/05/2022
C109602,24.0,81.32,2.0,Male,Cash,Cosmetics,Kanyon,23/09/2022
C109605,27.0,1200.34,2.0,Male,Credit Card,Shoes,Mall of Istanbul,25/03/2022
C109617,58.0,600.17,1.0,Male,Debit Card,Shoes,Emaar Square Mall,18/02/2021
C109621,69.0,900.24,3.0,Female,Debit Card,Clothing,Istinye Park,13/09/2021
C109622,23.0,179.2,5.0,Female,Cash,Toys,Mall of Istanbul,9/2/2023
C109630,56.0,71.68,2.0,Female,Credit Card,Toys,Metropol AVM,13/06/2022
C109632,29.0,1500.4,5.0,Female,Credit Card,Clothing,Metrocity,6/6/2021
C109634,25.0,600.16,2.0,Female,Cash,Clothing,Cevahir AVM,20/09/2021
C109646,52.0,71.68,2.0,Female,Credit Card,Toys,Metrocity,10/3/2022
C109649,24.0,203.3,5.0,Male,Debit Card,Cosmetics,Istinye Park,6/2/2022
C109650,64.0,300.08,1.0,Female,Cash,Clothing,Istinye Park,27/12/2022
C109654,49.0,1200.32,4.0,Female,Credit Card,Clothing,Cevahir AVM,25/04/2021
C109655,19.0,1200.34,2.0,Male,Credit Card,Shoes,Viaport Outlet,4/10/2021
C109656,48.0,1500.4,5.0,Female,Credit Card,Clothing,Mall of Istanbul,26/11/2022
C109657,46.0,3150.0,3.0,Male,Debit Card,Technology,Cevahir AVM,9/3/2021
C109658,65.0,162.64,4.0,Female,Credit Card,Cosmetics,Kanyon,16/03/2022
C109659,44.0,35.19,3.0,Female,Credit Card,Souvenir,Zorlu Center,29/01/2021
C109663,51.0,162.64,4.0,Male,Cash,Cosmetics,Istinye Park,28/04/2021
C109664,34.0,1500.4,5.0,Female,Cash,Clothing,Metropol AVM,21/12/2021
C109667,44.0,2400.68,4.0,Female,Debit Card,Shoes,Metrocity,29/03/2021
C109670,28.0,900.24,3.0,Female,Cash,Clothing,Metrocity,10/1/2021
C109672,54.0,162.64,4.0,Male,Debit Card,Cosmetics,Metrocity,20/11/2022
C109676,43.0,4200.0,4.0,Male,Credit Card,Technology,Metropol AVM,21/04/2021
C109677,32.0,1500.4,5.0,Male,Credit Card,Clothing,Forum Istanbul,15/12/2022
C109679,61.0,1500.4,5.0,Female,Credit Card,Clothing,Metrocity,4/12/2021
C109680,66.0,162.64,4.0,Female,Cash,Cosmetics,Metrocity,18/10/2022
C109681,28.0,600.16,2.0,Male,Cash,Clothing,Emaar Square Mall,19/07/2022
C109682,49.0,600.16,2.0,Female,Debit Card,Clothing,Mall of Istanbul,11/2/2023
C109686,52.0,300.08,1.0,Female,Debit Card,Clothing,Metrocity,3/2/2021
C109687,29.0,900.24,3.0,Female,Debit Card,Clothing,Kanyon,13/03/2021
C109688,54.0,1200.32,4.0,Female,Cash,Clothing,Istinye Park,16/10/2022
C109694,46.0,300.08,1.0,Male,Credit Card,Clothing,Kanyon,20/06/2022
C109696,37.0,81.32,2.0,Female,Debit Card,Cosmetics,Metropol AVM,5/3/2021
C109700,22.0,600.16,2.0,Female,Cash,Clothing,Metrocity,26/10/2021
C109707,38.0,600.16,2.0,Female,Cash,Clothing,Cevahir AVM,9/8/2022
C109712,62.0,2100.0,2.0,Male,Cash,Technology,Viaport Outlet,1/9/2022
C109714,61.0,20.92,4.0,Female,Cash,Food & Beverage,Istinye Park,3/1/2023
C109718,50.0,81.32,2.0,Male,Cash,Cosmetics,Kanyon,26/04/2022
C109724,38.0,1800.51,3.0,Female,Credit Card,Shoes,Forum Istanbul,2/5/2022
C109725,42.0,15.69,3.0,Female,Credit Card,Food & Beverage,Mall of Istanbul,30/06/2021
C109728,68.0,1200.32,4.0,Male,Credit Card,Clothing,Mall of Istanbul,12/8/2021
C109730,68.0,300.08,1.0,Female,Cash,Clothing,Mall of Istanbul,30/07/2022
C109732,30.0,3150.0,3.0,Female,Credit Card,Technology,Istinye Park,27/10/2021
C109734,47.0,81.32,2.0,Male,Cash,Cosmetics,Kanyon,4/10/2021
C109738,69.0,15.69,3.0,Female,Debit Card,Food & Beverage,Istinye Park,22/08/2022
C109747,32.0,1200.32,4.0,Female,Credit Card,Clothing,Metrocity,18/02/2021
C109748,66.0,1200.34,2.0,Female,Credit Card,Shoes,Kanyon,21/11/2021
C109749,20.0,23.46,2.0,Female,Debit Card,Souvenir,Metropol AVM,21/01/2023
C109754,56.0,600.16,2.0,Male,Cash,Clothing,Viaport Outlet,11/1/2021
C109755,33.0,900.24,3.0,Female,Cash,Clothing,Emaar Square Mall,18/02/2021
C109758,50.0,600.16,2.0,Male,Credit Card,Clothing,Viaport Outlet,20/05/2022
C109759,34.0,179.2,5.0,Female,Cash,Toys,Cevahir AVM,11/11/2021
C109761,28.0,1800.51,3.0,Female,Debit Card,Shoes,Zorlu Center,2/2/2022
C109762,47.0,143.36,4.0,Female,Cash,Toys,Forum Istanbul,31/01/2023
C109763,21.0,1200.32,4.0,Female,Credit Card,Clothing,Metropol AVM,7/6/2022
C109766,60.0,2400.68,4.0,Female,Cash,Shoes,Metrocity,22/02/2023
C109771,65.0,35.84,1.0,Male,Cash,Toys,Kanyon,28/05/2022
C109776,43.0,5.23,1.0,Male,Debit Card,Food & Beverage,Forum Istanbul,3/10/2021
C109788,31.0,107.52,3.0,Female,Cash,Toys,Metropol AVM,17/01/2022
C109790,56.0,600.16,2.0,Female,Credit Card,Clothing,Kanyon,6/10/2021
C109795,32.0,300.08,1.0,Female,Credit Card,Clothing,Istinye Park,8/1/2021
C109796,67.0,107.52,3.0,Female,Cash,Toys,Metropol AVM,30/05/2021
C109799,39.0,121.98,3.0,Female,Cash,Cosmetics,Forum Istanbul,14/08/2022
C109800,44.0,600.16,2.0,Female,Cash,Clothing,Mall of Istanbul,27/07/2021
C109808,48.0,600.16,2.0,Female,Credit Card,Clothing,Mall of Istanbul,6/11/2021
C109814,66.0,300.08,1.0,Male,Debit Card,Clothing,Metropol AVM,22/05/2022
C109815,55.0,1500.4,5.0,Female,Cash,Clothing,Kanyon,6/10/2021
C109816,61.0,3000.85,5.0,Female,Credit Card,Shoes,Metrocity,13/09/2022
C109819,68.0,600.16,2.0,Male,Debit Card,Clothing,Kanyon,28/03/2021
C109820,39.0,15.69,3.0,Male,Credit Card,Food & Beverage,Viaport Outlet,2/12/2022
C109824,63.0,23.46,2.0,Female,Cash,Souvenir,Viaport Outlet,13/06/2022
C109826,55.0,1500.4,5.0,Female,Cash,Clothing,Istinye Park,15/03/2022
